Files already downloaded and verified
Files already downloaded and verified
[(0, 25), (1, 25), (2, 25), (3, 25)]
************************************************************************************************************
Task  0
************************************************************************************************************
| Epoch  14, time= 16.9s | Train: skip eval | Valid: time= 13.3s loss=1.243, TAw acc= 63.5% |
| Epoch  15, time= 17.1s | Train: skip eval | Valid: time= 14.3s loss=1.166, TAw acc= 64.4% | *
| Epoch  16, time= 17.6s | Train: skip eval | Valid: time= 14.0s loss=1.149, TAw acc= 66.2% | *
| Epoch  17, time= 17.6s | Train: skip eval | Valid: time= 14.0s loss=1.177, TAw acc= 64.5% |
| Epoch  18, time= 17.8s | Train: skip eval | Valid: time= 14.0s loss=1.279, TAw acc= 63.2% |
| Epoch  19, time= 17.8s | Train: skip eval | Valid: time= 14.0s loss=1.166, TAw acc= 65.0% |
| Epoch  20, time= 17.8s | Train: skip eval | Valid: time= 13.9s loss=1.283, TAw acc= 63.0% |
| Epoch  21, time= 17.5s | Train: skip eval | Valid: time= 13.9s loss=1.221, TAw acc= 64.9% | lr=1.1e-02
| Epoch  22, time= 17.7s | Train: skip eval | Valid: time= 13.9s loss=1.108, TAw acc= 67.0% | *
| Epoch  23, time= 18.2s | Train: skip eval | Valid: time= 14.1s loss=1.156, TAw acc= 66.5% |
| Epoch  24, time= 17.8s | Train: skip eval | Valid: time= 14.0s loss=1.108, TAw acc= 67.0% |
| Epoch  25, time= 17.7s | Train: skip eval | Valid: time= 14.0s loss=1.107, TAw acc= 65.9% | *
| Epoch  26, time= 17.6s | Train: skip eval | Valid: time= 14.2s loss=1.102, TAw acc= 66.7% | *
| Epoch  27, time= 17.6s | Train: skip eval | Valid: time= 13.8s loss=1.074, TAw acc= 67.4% | *
| Epoch  28, time= 18.1s | Train: skip eval | Valid: time= 14.1s loss=1.071, TAw acc= 68.4% | *
| Epoch  29, time= 18.0s | Train: skip eval | Valid: time= 14.7s loss=1.107, TAw acc= 67.8% |
| Epoch  30, time= 17.7s | Train: skip eval | Valid: time= 14.0s loss=1.068, TAw acc= 67.8% | *
| Epoch  31, time= 17.9s | Train: skip eval | Valid: time= 14.3s loss=1.082, TAw acc= 67.8% |
| Epoch  32, time= 17.7s | Train: skip eval | Valid: time= 14.1s loss=1.051, TAw acc= 68.6% | *
| Epoch  33, time= 17.8s | Train: skip eval | Valid: time= 14.0s loss=1.090, TAw acc= 67.8% |
| Epoch  34, time= 17.7s | Train: skip eval | Valid: time= 14.0s loss=1.069, TAw acc= 67.8% |
| Epoch  35, time= 17.9s | Train: skip eval | Valid: time= 14.1s loss=1.054, TAw acc= 68.7% |
| Epoch  36, time= 17.7s | Train: skip eval | Valid: time= 14.0s loss=1.092, TAw acc= 68.5% |
| Epoch  37, time= 17.8s | Train: skip eval | Valid: time= 14.0s loss=1.066, TAw acc= 68.6% | lr=3.7e-03
| Epoch  38, time= 17.8s | Train: skip eval | Valid: time= 14.0s loss=1.048, TAw acc= 68.3% | *
| Epoch  39, time= 17.8s | Train: skip eval | Valid: time= 14.0s loss=1.058, TAw acc= 68.3% |
| Epoch  40, time= 17.8s | Train: skip eval | Valid: time= 14.9s loss=1.034, TAw acc= 69.3% | *
| Epoch  41, time= 17.9s | Train: skip eval | Valid: time= 14.0s loss=1.031, TAw acc= 69.1% | *
| Epoch  42, time= 17.8s | Train: skip eval | Valid: time= 13.9s loss=1.041, TAw acc= 68.1% |
| Epoch  43, time= 17.8s | Train: skip eval | Valid: time= 14.1s loss=1.046, TAw acc= 69.0% |
| Epoch  44, time= 17.9s | Train: skip eval | Valid: time= 14.2s loss=1.035, TAw acc= 68.9% |
| Epoch  45, time= 17.7s | Train: skip eval | Valid: time= 14.0s loss=1.027, TAw acc= 69.2% | *
| Epoch  46, time= 17.7s | Train: skip eval | Valid: time= 14.2s loss=1.035, TAw acc= 68.9% |
| Epoch  47, time= 18.1s | Train: skip eval | Valid: time= 14.5s loss=1.059, TAw acc= 68.6% |
| Epoch  48, time= 18.4s | Train: skip eval | Valid: time= 15.0s loss=1.051, TAw acc= 68.3% |
| Epoch  49, time= 18.1s | Train: skip eval | Valid: time= 14.1s loss=1.038, TAw acc= 68.2% |
| Epoch  50, time= 17.6s | Train: skip eval | Valid: time= 14.0s loss=1.050, TAw acc= 69.1% | lr=1.2e-03
| Epoch  51, time= 17.7s | Train: skip eval | Valid: time= 13.9s loss=1.038, TAw acc= 69.0% |
| Epoch  52, time= 17.6s | Train: skip eval | Valid: time= 13.9s loss=1.026, TAw acc= 69.3% | *
| Epoch  53, time= 17.6s | Train: skip eval | Valid: time= 13.8s loss=1.035, TAw acc= 69.3% |
| Epoch  54, time= 17.5s | Train: skip eval | Valid: time= 14.0s loss=1.031, TAw acc= 69.4% |
| Epoch  55, time= 17.2s | Train: skip eval | Valid: time= 14.4s loss=1.032, TAw acc= 69.1% |
| Epoch  56, time= 17.8s | Train: skip eval | Valid: time= 14.1s loss=1.024, TAw acc= 69.0% | *
| Epoch  57, time= 16.7s | Train: skip eval | Valid: time= 13.6s loss=1.032, TAw acc= 69.0% |
| Epoch  58, time= 17.7s | Train: skip eval | Valid: time= 14.1s loss=1.038, TAw acc= 69.1% |
| Epoch  59, time= 18.0s | Train: skip eval | Valid: time= 13.9s loss=1.035, TAw acc= 69.4% |
| Epoch  60, time= 16.6s | Train: skip eval | Valid: time= 13.4s loss=1.038, TAw acc= 69.0% |
| Epoch  61, time= 17.2s | Train: skip eval | Valid: time= 13.9s loss=1.045, TAw acc= 69.0% | lr=4.1e-04
| Epoch  62, time= 18.0s | Train: skip eval | Valid: time= 14.1s loss=1.040, TAw acc= 69.4% |
| Epoch  63, time= 17.2s | Train: skip eval | Valid: time= 13.8s loss=1.035, TAw acc= 69.2% |
| Epoch  64, time= 17.8s | Train: skip eval | Valid: time= 14.2s loss=1.039, TAw acc= 69.1% |
| Epoch  65, time= 18.2s | Train: skip eval | Valid: time= 14.4s loss=1.034, TAw acc= 69.0% |
| Epoch  66, time= 18.0s | Train: skip eval | Valid: time= 14.6s loss=1.043, TAw acc= 69.0% | lr=1.4e-04
| Epoch  67, time= 18.0s | Train: skip eval | Valid: time= 14.8s loss=1.027, TAw acc= 69.8% |
| Epoch  68, time= 18.0s | Train: skip eval | Valid: time= 14.4s loss=1.042, TAw acc= 69.1% |
| Epoch  69, time= 17.9s | Train: skip eval | Valid: time= 14.1s loss=1.051, TAw acc= 69.0% |
| Epoch  70, time= 17.8s | Train: skip eval | Valid: time= 14.0s loss=1.029, TAw acc= 69.2% |
| Epoch  71, time= 17.7s | Train: skip eval | Valid: time= 14.1s loss=1.027, TAw acc= 69.3% | lr=4.6e-05
------------------------------------------------------------------------------------------------------------
>>> Test on task  0 : loss=2.827 | TAw acc= 24.4%, forg= 36.2%| TAg acc=  3.1%, forg= 57.5% <<<
>>> Test on task  1 : loss=2.517 | TAw acc= 29.1%, forg= 35.2%| TAg acc=  1.7%, forg= 47.4% <<<
>>> Test on task  2 : loss=2.021 | TAw acc= 43.0%, forg= 22.8%| TAg acc= 26.5%, forg= 35.2% <<<
>>> Test on task  3 : loss=1.029 | TAw acc= 68.2%, forg=  0.0%| TAg acc= 51.0%, forg=  0.0% <<<
Save at ../results\cifar100_finetuning
************************************************************************************************************
TAw Acc
	 60.6%   0.0%   0.0%   0.0% 	Avg.: 60.6% 
	 29.9%  64.3%   0.0%   0.0% 	Avg.: 47.1% 
	 27.7%  37.0%  65.8%   0.0% 	Avg.: 43.5% 
	 24.4%  29.1%  43.0%  68.2% 	Avg.: 41.2% 
************************************************************************************************************
TAg Acc
	 60.6%   0.0%   0.0%   0.0% 	Avg.: 60.6% 
	 19.9%  49.2%   0.0%   0.0% 	Avg.: 34.5% 
	  6.6%   3.7%  61.7%   0.0% 	Avg.: 24.0% 
	  3.1%   1.7%  26.5%  51.0% 	Avg.: 20.6% 
************************************************************************************************************
TAw Forg
	  0.0%   0.0%   0.0%   0.0% 
	 30.7%   0.0%   0.0%   0.0% 	Avg.: 30.7% 
	 32.9%  27.2%   0.0%   0.0% 	Avg.: 30.1% 
	 36.2%  35.2%  22.8%   0.0% 	Avg.: 31.4% 
************************************************************************************************************
TAg Forg
	  0.0%   0.0%   0.0%   0.0% 
	 40.7%   0.0%   0.0%   0.0% 	Avg.: 40.7% 
	 54.0%  45.5%   0.0%   0.0% 	Avg.: 49.8% 
	 57.5%  47.4%  35.2%   0.0% 	Avg.: 46.7% 
************************************************************************************************************
[Elapsed time = 2.5 h]
Done!
